system:time_start,undefined
"Jul 1, 2017",20.524
"Aug 1, 2017",23.26
"Sep 1, 2017",24.077
"Oct 1, 2017",27.129
"Nov 1, 2017",23.73
"Dec 1, 2017",23.418
"Jan 1, 2018",23.552
"Feb 1, 2018",22.966
"Mar 1, 2018",23.464
"Apr 1, 2018",22.992
"May 1, 2018",22.934
"Jun 1, 2018",22.194
"Jul 1, 2018",21.617
"Aug 1, 2018",24.467
"Sep 1, 2018",26.01
"Oct 1, 2018",26.247
"Nov 1, 2018",23.187
"Dec 1, 2018",23.168
"Jan 1, 2019",24.918
"Feb 1, 2019",24.101
"Mar 1, 2019",23.628
"Apr 1, 2019",23.771
"May 1, 2019",24.137
"Jun 1, 2019",22.518
"Jul 1, 2019",21.806
"Aug 1, 2019",23.539
"Sep 1, 2019",25.845
"Oct 1, 2019",26.524
"Nov 1, 2019",25.158
"Dec 1, 2019",24.634
"Jan 1, 2020",23.53
"Feb 1, 2020",23.044
"Mar 1, 2020",22.718
"Apr 1, 2020",22.743
"May 1, 2020",21.614
"Jun 1, 2020",20.973
"Jul 1, 2020",20.601
