system:time_start,undefined
"Jan 1, 2000",185.816
"Feb 1, 2000",185.865
"Mar 1, 2000",182.7
"Apr 1, 2000",169.988
"May 1, 2000",148.534
"Jun 1, 2000",119.595
"Jul 1, 2000",99.08
"Aug 1, 2000",88.203
"Sep 1, 2000",84.373
"Oct 1, 2000",85.252
"Nov 1, 2000",141.124
"Dec 1, 2000",186.973
"Jan 1, 2001",162.407
"Feb 1, 2001",157.907
"Mar 1, 2001",181.58
"Apr 1, 2001",164.931
"May 1, 2001",142.337
"Jun 1, 2001",120.296
"Jul 1, 2001",101.44
"Aug 1, 2001",91.004
"Sep 1, 2001",86.603
"Oct 1, 2001",96.642
"Nov 1, 2001",145.111
"Dec 1, 2001",170.233
"Jan 1, 2002",189.552
"Feb 1, 2002",177.663
"Mar 1, 2002",160.184
"Apr 1, 2002",154.562
"May 1, 2002",130.549
"Jun 1, 2002",110.894
"Jul 1, 2002",93.939
"Aug 1, 2002",84.497
"Sep 1, 2002",81.165
"Oct 1, 2002",80.834
"Nov 1, 2002",108.526
"Dec 1, 2002",139.35
"Jan 1, 2003",179.673
"Feb 1, 2003",176.612
"Mar 1, 2003",178.941
"Apr 1, 2003",179.24
"May 1, 2003",150.421
"Jun 1, 2003",130.39
"Jul 1, 2003",109.464
"Aug 1, 2003",97.966
"Sep 1, 2003",93.493
"Oct 1, 2003",90.064
"Nov 1, 2003",114.861
"Dec 1, 2003",133.588
"Jan 1, 2004",171.979
"Feb 1, 2004",192.821
"Mar 1, 2004",186.645
"Apr 1, 2004",178.588
"May 1, 2004",147.83
"Jun 1, 2004",122.779
"Jul 1, 2004",103.503
"Aug 1, 2004",92.875
"Sep 1, 2004",87.857
"Oct 1, 2004",85.482
"Nov 1, 2004",103.744
"Dec 1, 2004",147.342
"Jan 1, 2005",167.934
"Feb 1, 2005",184.673
"Mar 1, 2005",192.507
"Apr 1, 2005",167.444
"May 1, 2005",159.489
"Jun 1, 2005",139.972
"Jul 1, 2005",118.985
"Aug 1, 2005",105.766
"Sep 1, 2005",99.402
"Oct 1, 2005",94.197
"Nov 1, 2005",124.148
"Dec 1, 2005",182.999
"Jan 1, 2006",168.332
"Feb 1, 2006",170.446
"Mar 1, 2006",185.325
"Apr 1, 2006",189.495
"May 1, 2006",161.326
"Jun 1, 2006",138.485
"Jul 1, 2006",118.526
"Aug 1, 2006",104.997
"Sep 1, 2006",99.066
"Oct 1, 2006",117.21
"Nov 1, 2006",166.384
"Dec 1, 2006",177.304
"Jan 1, 2007",171.349
"Feb 1, 2007",180.196
"Mar 1, 2007",170.896
"Apr 1, 2007",146.791
"May 1, 2007",126.298
"Jun 1, 2007",102.566
"Jul 1, 2007",86.801
"Aug 1, 2007",78.356
"Sep 1, 2007",75.026
"Oct 1, 2007",71.908
"Nov 1, 2007",69.545
"Dec 1, 2007",117.232
"Jan 1, 2008",134.645
"Feb 1, 2008",165.132
"Mar 1, 2008",180.411
"Apr 1, 2008",177.695
"May 1, 2008",148.997
"Jun 1, 2008",123.82
"Jul 1, 2008",104.428
"Aug 1, 2008",93.009
"Sep 1, 2008",88.012
"Oct 1, 2008",83.664
"Nov 1, 2008",99.604
"Dec 1, 2008",174.642
"Jan 1, 2009",178.51
"Feb 1, 2009",175.024
"Mar 1, 2009",162.938
"Apr 1, 2009",183.182
"May 1, 2009",180.889
"Jun 1, 2009",155.51
"Jul 1, 2009",132.434
"Aug 1, 2009",117.673
"Sep 1, 2009",110.931
"Oct 1, 2009",119.031
"Nov 1, 2009",174.706
"Dec 1, 2009",166.25
"Jan 1, 2010",173.023
"Feb 1, 2010",166.022
"Mar 1, 2010",177.008
"Apr 1, 2010",173.577
"May 1, 2010",141.818
"Jun 1, 2010",121.828
"Jul 1, 2010",103.296
"Aug 1, 2010",92.873
"Sep 1, 2010",87.761
"Oct 1, 2010",86.874
"Nov 1, 2010",139.799
"Dec 1, 2010",177.259
"Jan 1, 2011",185.143
"Feb 1, 2011",179.814
"Mar 1, 2011",187.015
"Apr 1, 2011",175.187
"May 1, 2011",144.169
"Jun 1, 2011",121.868
"Jul 1, 2011",102.238
"Aug 1, 2011",91.138
"Sep 1, 2011",86.151
"Oct 1, 2011",100.475
"Nov 1, 2011",151.915
"Dec 1, 2011",180.2
"Jan 1, 2012",181.499
"Feb 1, 2012",175.116
"Mar 1, 2012",160.483
"Apr 1, 2012",148.628
"May 1, 2012",124.651
"Jun 1, 2012",108.605
"Jul 1, 2012",92.644
"Aug 1, 2012",83.701
"Sep 1, 2012",79.804
"Oct 1, 2012",76.341
"Nov 1, 2012",119.098
"Dec 1, 2012",154.865
"Jan 1, 2013",158.37
"Feb 1, 2013",164.13
"Mar 1, 2013",163.74
"Apr 1, 2013",174.991
"May 1, 2013",148.488
"Jun 1, 2013",124.422
"Jul 1, 2013",105.931
"Aug 1, 2013",94.366
"Sep 1, 2013",89.515
"Oct 1, 2013",87
"Nov 1, 2013",109.281
"Dec 1, 2013",170.123
"Jan 1, 2014",174.274
"Feb 1, 2014",171.227
"Mar 1, 2014",179.306
"Apr 1, 2014",178.015
"May 1, 2014",147.454
"Jun 1, 2014",123.339
"Jul 1, 2014",104.647
"Aug 1, 2014",93.704
"Sep 1, 2014",88.47
"Oct 1, 2014",85.116
"Nov 1, 2014",131.86
"Dec 1, 2014",177.242
"Jan 1, 2015",150.805
"Feb 1, 2015",155.659
"Mar 1, 2015",169.913
"Apr 1, 2015",178
"May 1, 2015",163.266
"Jun 1, 2015",133.585
