system:time_start,undefined
"Jan 1, 2000",90.074
"Feb 1, 2000",90.941
"Mar 1, 2000",87.87
"Apr 1, 2000",82.691
"May 1, 2000",67.553
"Jun 1, 2000",53.226
"Jul 1, 2000",44.202
"Aug 1, 2000",39.667
"Sep 1, 2000",40.696
"Oct 1, 2000",53.124
"Nov 1, 2000",81.542
"Dec 1, 2000",91.982
"Jan 1, 2001",78.219
"Feb 1, 2001",79.112
"Mar 1, 2001",89.248
"Apr 1, 2001",78.504
"May 1, 2001",66.874
"Jun 1, 2001",54.82
"Jul 1, 2001",45.686
"Aug 1, 2001",41.137
"Sep 1, 2001",39.75
"Oct 1, 2001",59.544
"Nov 1, 2001",80.464
"Dec 1, 2001",85.056
"Jan 1, 2002",91.722
"Feb 1, 2002",85.961
"Mar 1, 2002",78.284
"Apr 1, 2002",73.606
"May 1, 2002",62.34
"Jun 1, 2002",52.711
"Jul 1, 2002",43.444
"Aug 1, 2002",38.909
"Sep 1, 2002",42.847
"Oct 1, 2002",48.554
"Nov 1, 2002",68.893
"Dec 1, 2002",78.173
"Jan 1, 2003",88.562
"Feb 1, 2003",86.51
"Mar 1, 2003",87.894
"Apr 1, 2003",84.831
"May 1, 2003",70.841
"Jun 1, 2003",61.049
"Jul 1, 2003",49.545
"Aug 1, 2003",44.455
"Sep 1, 2003",42.593
"Oct 1, 2003",46.863
"Nov 1, 2003",69.445
"Dec 1, 2003",73.512
"Jan 1, 2004",88.98
"Feb 1, 2004",93.762
"Mar 1, 2004",90.246
"Apr 1, 2004",85.575
"May 1, 2004",66.744
"Jun 1, 2004",54.893
"Jul 1, 2004",46.153
"Aug 1, 2004",41.708
"Sep 1, 2004",39.688
"Oct 1, 2004",47.269
"Nov 1, 2004",65.834
"Dec 1, 2004",79.616
"Jan 1, 2005",85.53
"Feb 1, 2005",90.284
"Mar 1, 2005",93.859
"Apr 1, 2005",79.258
"May 1, 2005",76.182
"Jun 1, 2005",65.325
"Jul 1, 2005",53.487
"Aug 1, 2005",47.678
"Sep 1, 2005",45.468
"Oct 1, 2005",44.831
"Nov 1, 2005",74.82
"Dec 1, 2005",90.959
"Jan 1, 2006",78.965
"Feb 1, 2006",86.396
"Mar 1, 2006",90.74
"Apr 1, 2006",90.951
"May 1, 2006",76.714
"Jun 1, 2006",63.361
"Jul 1, 2006",52.914
"Aug 1, 2006",47.157
"Sep 1, 2006",45.816
"Oct 1, 2006",69.674
"Nov 1, 2006",83.507
"Dec 1, 2006",87.069
"Jan 1, 2007",82.123
"Feb 1, 2007",89.677
"Mar 1, 2007",80.497
"Apr 1, 2007",69.932
"May 1, 2007",58.135
"Jun 1, 2007",46.558
"Jul 1, 2007",39.335
"Aug 1, 2007",35.596
"Sep 1, 2007",34.14
"Oct 1, 2007",33.506
"Nov 1, 2007",45.482
"Dec 1, 2007",74.259
"Jan 1, 2008",74.111
"Feb 1, 2008",83.883
"Mar 1, 2008",88.705
"Apr 1, 2008",85.362
"May 1, 2008",68.226
"Jun 1, 2008",55.455
"Jul 1, 2008",46.612
"Aug 1, 2008",41.91
"Sep 1, 2008",40.073
"Oct 1, 2008",39.054
"Nov 1, 2008",61.492
"Dec 1, 2008",88.365
"Jan 1, 2009",86.928
"Feb 1, 2009",85.766
"Mar 1, 2009",80.181
"Apr 1, 2009",90.261
"May 1, 2009",86.42
"Jun 1, 2009",72.219
"Jul 1, 2009",59.162
"Aug 1, 2009",52.604
"Sep 1, 2009",50.062
"Oct 1, 2009",64.524
"Nov 1, 2009",84.859
"Dec 1, 2009",83.396
"Jan 1, 2010",84.151
"Feb 1, 2010",80.217
"Mar 1, 2010",86.893
"Apr 1, 2010",81.834
"May 1, 2010",65.07
"Jun 1, 2010",55.228
"Jul 1, 2010",46.386
"Aug 1, 2010",41.862
"Sep 1, 2010",39.872
"Oct 1, 2010",49.454
"Nov 1, 2010",81.73
"Dec 1, 2010",87.23
"Jan 1, 2011",90.254
"Feb 1, 2011",87.796
"Mar 1, 2011",91.14
"Apr 1, 2011",82.678
"May 1, 2011",66.286
"Jun 1, 2011",55.038
"Jul 1, 2011",45.926
"Aug 1, 2011",41.26
"Sep 1, 2011",39.271
"Oct 1, 2011",62.003
"Nov 1, 2011",82.456
"Dec 1, 2011",88.378
"Jan 1, 2012",88.876
"Feb 1, 2012",84.828
"Mar 1, 2012",77.946
"Apr 1, 2012",70.065
"May 1, 2012",58.983
"Jun 1, 2012",52.998
"Jul 1, 2012",43.505
"Aug 1, 2012",39.06
"Sep 1, 2012",37.264
"Oct 1, 2012",35.681
"Nov 1, 2012",74.595
"Dec 1, 2012",75.573
"Jan 1, 2013",82.374
