system:time_start,undefined
"Jan 1, 2011",174.551
"Feb 1, 2011",120.31
"Mar 1, 2011",242.142
"Apr 1, 2011",63.021
"May 1, 2011",13.442
"Jun 1, 2011",0.314
"Jul 1, 2011",0.401
"Aug 1, 2011",0.201
"Sep 1, 2011",0.008
"Oct 1, 2011",156.57
"Nov 1, 2011",260.214
"Dec 1, 2011",208.424
"Jan 1, 2012",148.621
"Feb 1, 2012",58.312
"Mar 1, 2012",80.532
"Apr 1, 2012",4.271
"May 1, 2012",31.429
"Jun 1, 2012",0.599
"Jul 1, 2012",0.087
"Aug 1, 2012",1.306
"Sep 1, 2012",0.401
"Oct 1, 2012",25.895
"Nov 1, 2012",325.036
"Dec 1, 2012",37.1
"Jan 1, 2013",171.786
"Feb 1, 2013",29.597
"Mar 1, 2013",158.362
"Apr 1, 2013",107.052
"May 1, 2013",2.469
"Jun 1, 2013",6.322
"Jul 1, 2013",0.907
"Aug 1, 2013",0.43
"Sep 1, 2013",2.573
"Oct 1, 2013",75.53
"Nov 1, 2013",174.415
"Dec 1, 2013",391.445
"Jan 1, 2014",49.228
"Feb 1, 2014",94.328
"Mar 1, 2014",146.166
"Apr 1, 2014",70.418
"May 1, 2014",14.873
"Jun 1, 2014",2.721
"Jul 1, 2014",0.52
"Aug 1, 2014",0.333
"Sep 1, 2014",2.12
"Oct 1, 2014",26.148
"Nov 1, 2014",154.551
"Dec 1, 2014",183.619
"Jan 1, 2015",25.609
"Feb 1, 2015",137.907
"Mar 1, 2015",139.592
"Apr 1, 2015",131.979
"May 1, 2015",17.773
"Jun 1, 2015",2.689
"Jul 1, 2015",0.537
"Aug 1, 2015",0.478
"Sep 1, 2015",0.003
"Oct 1, 2015",36.562
"Nov 1, 2015",120.26
"Dec 1, 2015",32.07
"Jan 1, 2016",413.004
"Feb 1, 2016",37.387
"Mar 1, 2016",35.399
"Apr 1, 2016",2.983
"May 1, 2016",1.123
"Jun 1, 2016",8.193
"Jul 1, 2016",0.512
"Aug 1, 2016",1.144
"Sep 1, 2016",33.907
"Oct 1, 2016",37.827
"Nov 1, 2016",160.152
"Dec 1, 2016",94.351
"Jan 1, 2017",71.422
"Feb 1, 2017",198.11
"Mar 1, 2017",108.972
"Apr 1, 2017",50.77
"May 1, 2017",14.467
"Jun 1, 2017",0.298
"Jul 1, 2017",0.853
"Aug 1, 2017",0.152
"Sep 1, 2017",0.034
"Oct 1, 2017",11.402
"Nov 1, 2017",186.026
"Dec 1, 2017",156.563
"Jan 1, 2018",116.7
"Feb 1, 2018",215.482
"Mar 1, 2018",121.298
"Apr 1, 2018",56.275
"May 1, 2018",6.158
"Jun 1, 2018",0.541
"Jul 1, 2018",0.013
"Aug 1, 2018",1.686
"Sep 1, 2018",0.668
"Oct 1, 2018",88.899
"Nov 1, 2018",254.999
"Dec 1, 2018",147.153
"Jan 1, 2019",31.025
"Feb 1, 2019",150.081
"Mar 1, 2019",202.492
"Apr 1, 2019",91.616
"May 1, 2019",18.675
"Jun 1, 2019",1.476
"Jul 1, 2019",1.031
"Aug 1, 2019",0.949
"Sep 1, 2019",4.743
"Oct 1, 2019",57.048
"Nov 1, 2019",141.24
"Dec 1, 2019",57.557
"Jan 1, 2020",193.102
"Feb 1, 2020",169.512
"Mar 1, 2020",320.877
"Apr 1, 2020",127.722
"May 1, 2020",17.062
"Jun 1, 2020",2.185
"Jul 1, 2020",0.032
