system:time_start,undefined
"Dec 1, 1996",23.894
"Jan 1, 1997",22.738
"Feb 1, 1997",23.422
"Mar 1, 1997",22.243
"Apr 1, 1997",22.383
"May 1, 1997",21.406
"Jun 1, 1997",21.44
"Jul 1, 1997",21.25
"Aug 1, 1997",22.423
"Sep 1, 1997",26.3
"Oct 1, 1997",25.689
"Nov 1, 1997",25.066
"Dec 1, 1997",24.055
"Jan 1, 1998",24.114
"Feb 1, 1998",24.585
"Mar 1, 1998",24.868
"Apr 1, 1998",26.664
"May 1, 1998",24.455
"Jun 1, 1998",23.289
"Jul 1, 1998",23.084
"Aug 1, 1998",24.688
"Sep 1, 1998",26.814
"Oct 1, 1998",26.475
"Nov 1, 1998",23.116
"Dec 1, 1998",23.652
"Jan 1, 1999",23.71
"Feb 1, 1999",24.148
"Mar 1, 1999",23.243
"Apr 1, 1999",24.567
"May 1, 1999",23.556
"Jun 1, 1999",23.23
"Jul 1, 1999",22.205
"Aug 1, 1999",23.018
"Sep 1, 1999",25.034
"Oct 1, 1999",24.935
"Nov 1, 1999",22.63
"Dec 1, 1999",22.734
"Jan 1, 2000",23.243
"Feb 1, 2000",23.201
"Mar 1, 2000",23.218
"Apr 1, 2000",23.53
"May 1, 2000",23.299
"Jun 1, 2000",22.128
"Jul 1, 2000",22.39
"Aug 1, 2000",23.628
"Sep 1, 2000",24.497
"Oct 1, 2000",25.886
"Nov 1, 2000",23.143
"Dec 1, 2000",22.989
"Jan 1, 2001",23.679
"Feb 1, 2001",23.919
"Mar 1, 2001",23.161
"Apr 1, 2001",23.891
"May 1, 2001",24.148
"Jun 1, 2001",22.71
"Jul 1, 2001",22.506
"Aug 1, 2001",22.787
"Sep 1, 2001",25.636
"Oct 1, 2001",24.409
"Nov 1, 2001",23.696
"Dec 1, 2001",23.753
"Jan 1, 2002",23.284
"Feb 1, 2002",23.926
"Mar 1, 2002",24.467
"Apr 1, 2002",24.182
"May 1, 2002",23.373
"Jun 1, 2002",22.32
"Jul 1, 2002",23.108
"Aug 1, 2002",23.783
"Sep 1, 2002",25.196
"Oct 1, 2002",26.713
"Nov 1, 2002",25.183
"Dec 1, 2002",24.606
"Jan 1, 2003",23.696
"Feb 1, 2003",23.805
"Mar 1, 2003",23.446
"Apr 1, 2003",23.825
"May 1, 2003",23.16
"Jun 1, 2003",21.73
"Jul 1, 2003",21.142
"Aug 1, 2003",23.337
"Sep 1, 2003",25.373
"Oct 1, 2003",25.671
"Nov 1, 2003",24.215
"Dec 1, 2003",24.5
"Jan 1, 2004",23.124
"Feb 1, 2004",22.876
"Mar 1, 2004",22.845
"Apr 1, 2004",23.409
"May 1, 2004",23.623
"Jun 1, 2004",21.677
"Jul 1, 2004",21.475
"Aug 1, 2004",22.982
"Sep 1, 2004",24.812
"Oct 1, 2004",26.024
"Nov 1, 2004",25.42
"Dec 1, 2004",23.927
"Jan 1, 2005",23.625
"Feb 1, 2005",23.653
"Mar 1, 2005",23.403
"Apr 1, 2005",23.919
"May 1, 2005",22.578
"Jun 1, 2005",22.021
"Jul 1, 2005",21.498
"Aug 1, 2005",23.228
"Sep 1, 2005",25.453
"Oct 1, 2005",26.885
"Nov 1, 2005",24.257
"Dec 1, 2005",23.002
"Jan 1, 2006",24.53
