system:time_start,undefined
"Jan 1, 2011",175.825
"Feb 1, 2011",145.83
"Mar 1, 2011",197.053
"Apr 1, 2011",36.52
"May 1, 2011",21.497
"Jun 1, 2011",0.353
"Jul 1, 2011",0.243
"Aug 1, 2011",0.324
"Sep 1, 2011",0.014
"Oct 1, 2011",124.716
"Nov 1, 2011",252.696
"Dec 1, 2011",200.98
"Jan 1, 2012",151.489
"Feb 1, 2012",65.58
"Mar 1, 2012",52.361
"Apr 1, 2012",4.092
"May 1, 2012",33.493
"Jun 1, 2012",0.47
"Jul 1, 2012",0.077
"Aug 1, 2012",0.885
"Sep 1, 2012",0.135
"Oct 1, 2012",18.408
"Nov 1, 2012",319.981
"Dec 1, 2012",39.317
"Jan 1, 2013",188.729
"Feb 1, 2013",29.071
"Mar 1, 2013",149.72
"Apr 1, 2013",96.677
"May 1, 2013",3.616
"Jun 1, 2013",6.851
"Jul 1, 2013",0.605
"Aug 1, 2013",0.534
"Sep 1, 2013",1.398
"Oct 1, 2013",81.489
"Nov 1, 2013",205.225
"Dec 1, 2013",353.904
"Jan 1, 2014",48.914
"Feb 1, 2014",98.397
"Mar 1, 2014",156.205
"Apr 1, 2014",85.804
"May 1, 2014",14.514
"Jun 1, 2014",1.701
"Jul 1, 2014",0.284
"Aug 1, 2014",0.267
"Sep 1, 2014",11.902
"Oct 1, 2014",26.861
"Nov 1, 2014",137.455
"Dec 1, 2014",178.727
"Jan 1, 2015",39.991
"Feb 1, 2015",147.085
"Mar 1, 2015",107.013
"Apr 1, 2015",153.225
"May 1, 2015",19.372
"Jun 1, 2015",2.649
"Jul 1, 2015",0.491
"Aug 1, 2015",0.285
"Sep 1, 2015",0.007
"Oct 1, 2015",35.882
"Nov 1, 2015",114.061
"Dec 1, 2015",28.525
"Jan 1, 2016",484.791
"Feb 1, 2016",44.442
"Mar 1, 2016",34.932
"Apr 1, 2016",7.348
"May 1, 2016",0.873
"Jun 1, 2016",4.272
"Jul 1, 2016",0.099
"Aug 1, 2016",0.767
"Sep 1, 2016",33.34
"Oct 1, 2016",47.651
"Nov 1, 2016",170.003
"Dec 1, 2016",90.52
"Jan 1, 2017",71.083
"Feb 1, 2017",214.052
"Mar 1, 2017",140.507
"Apr 1, 2017",77.348
"May 1, 2017",14.829
"Jun 1, 2017",0.229
"Jul 1, 2017",0.205
"Aug 1, 2017",0.115
"Sep 1, 2017",0.015
"Oct 1, 2017",14.7
"Nov 1, 2017",204.538
"Dec 1, 2017",132.77
"Jan 1, 2018",129.161
"Feb 1, 2018",235.748
"Mar 1, 2018",188.052
"Apr 1, 2018",54.313
"May 1, 2018",3.472
"Jun 1, 2018",0.522
"Jul 1, 2018",0.006
"Aug 1, 2018",4.969
"Sep 1, 2018",1.134
"Oct 1, 2018",89.764
"Nov 1, 2018",149.409
"Dec 1, 2018",154.135
"Jan 1, 2019",27.335
"Feb 1, 2019",131.515
"Mar 1, 2019",162.177
"Apr 1, 2019",94.804
"May 1, 2019",23.572
"Jun 1, 2019",1.059
"Jul 1, 2019",0.81
"Aug 1, 2019",0.408
"Sep 1, 2019",6.96
"Oct 1, 2019",57.65
"Nov 1, 2019",109.562
"Dec 1, 2019",65.134
"Jan 1, 2020",208.086
"Feb 1, 2020",250.806
"Mar 1, 2020",331.341
"Apr 1, 2020",132.083
"May 1, 2020",16.979
"Jun 1, 2020",2.75
"Jul 1, 2020",-0
