system:time_start,undefined
"Jan 1, 2011",233.172
"Feb 1, 2011",250.649
"Mar 1, 2011",252.868
"Apr 1, 2011",56.993
"May 1, 2011",21.826
"Jun 1, 2011",0.166
"Jul 1, 2011",0.171
"Aug 1, 2011",0.156
"Sep 1, 2011",0.094
"Oct 1, 2011",141.382
"Nov 1, 2011",234.583
"Dec 1, 2011",205.67
"Jan 1, 2012",213.079
"Feb 1, 2012",120.86
"Mar 1, 2012",87.068
"Apr 1, 2012",12.101
"May 1, 2012",26.257
"Jun 1, 2012",0.345
"Jul 1, 2012",0.002
"Aug 1, 2012",0.028
"Sep 1, 2012",0.107
"Oct 1, 2012",23.663
"Nov 1, 2012",408.178
"Dec 1, 2012",70.701
"Jan 1, 2013",236.14
"Feb 1, 2013",40.87
"Mar 1, 2013",224.188
"Apr 1, 2013",103.402
"May 1, 2013",3.008
"Jun 1, 2013",8.383
"Jul 1, 2013",0.242
"Aug 1, 2013",0.409
"Sep 1, 2013",0.794
"Oct 1, 2013",104.585
"Nov 1, 2013",175.293
"Dec 1, 2013",398.035
"Jan 1, 2014",61.867
"Feb 1, 2014",158.898
"Mar 1, 2014",214.592
"Apr 1, 2014",106.573
"May 1, 2014",13.812
"Jun 1, 2014",0.282
"Jul 1, 2014",0.631
"Aug 1, 2014",0.093
"Sep 1, 2014",4.651
"Oct 1, 2014",32.183
"Nov 1, 2014",151.087
"Dec 1, 2014",187.36
"Jan 1, 2015",46.105
"Feb 1, 2015",183.445
"Mar 1, 2015",137.799
"Apr 1, 2015",155.656
"May 1, 2015",22.428
"Jun 1, 2015",0.77
"Jul 1, 2015",0.118
"Aug 1, 2015",0.124
"Sep 1, 2015",0.17
"Oct 1, 2015",36.975
"Nov 1, 2015",136.511
"Dec 1, 2015",49.251
"Jan 1, 2016",535.941
"Feb 1, 2016",41.926
"Mar 1, 2016",88.604
"Apr 1, 2016",16.398
"May 1, 2016",0.85
"Jun 1, 2016",8.314
"Jul 1, 2016",0.02
"Aug 1, 2016",0.38
"Sep 1, 2016",50.011
"Oct 1, 2016",55.348
"Nov 1, 2016",135.8
"Dec 1, 2016",113.453
"Jan 1, 2017",128.81
"Feb 1, 2017",267.456
"Mar 1, 2017",149.509
"Apr 1, 2017",77.663
"May 1, 2017",11.055
"Jun 1, 2017",0.045
"Jul 1, 2017",0.035
"Aug 1, 2017",0.023
"Sep 1, 2017",0.048
"Oct 1, 2017",23.666
"Nov 1, 2017",192.912
"Dec 1, 2017",172.723
"Jan 1, 2018",170.384
"Feb 1, 2018",291.043
"Mar 1, 2018",200.633
"Apr 1, 2018",79.706
"May 1, 2018",3.149
"Jun 1, 2018",0.093
"Jul 1, 2018",0.001
"Aug 1, 2018",9.697
"Sep 1, 2018",1.52
"Oct 1, 2018",99.711
"Nov 1, 2018",168.568
"Dec 1, 2018",212.256
"Jan 1, 2019",65.458
"Feb 1, 2019",179.519
"Mar 1, 2019",183.41
"Apr 1, 2019",95.589
"May 1, 2019",27.96
"Jun 1, 2019",0.207
"Jul 1, 2019",0.479
"Aug 1, 2019",0.157
"Sep 1, 2019",9.516
"Oct 1, 2019",52.829
"Nov 1, 2019",93.525
"Dec 1, 2019",81.803
"Jan 1, 2020",256.039
"Feb 1, 2020",225.273
"Mar 1, 2020",481.071
"Apr 1, 2020",132.302
"May 1, 2020",22.448
"Jun 1, 2020",2.971
"Jul 1, 2020",-0
