system:time_start,undefined
"Jan 1, 2011",227.035
"Feb 1, 2011",257.84
"Mar 1, 2011",237.366
"Apr 1, 2011",38.892
"May 1, 2011",22.576
"Jun 1, 2011",0.144
"Jul 1, 2011",0.297
"Aug 1, 2011",0.179
"Sep 1, 2011",0.051
"Oct 1, 2011",101.566
"Nov 1, 2011",205.888
"Dec 1, 2011",175.467
"Jan 1, 2012",213.589
"Feb 1, 2012",111.433
"Mar 1, 2012",72.634
"Apr 1, 2012",15.498
"May 1, 2012",14.75
"Jun 1, 2012",0.672
"Jul 1, 2012",0
"Aug 1, 2012",0.034
"Sep 1, 2012",0.069
"Oct 1, 2012",15.473
"Nov 1, 2012",379.854
"Dec 1, 2012",82.053
"Jan 1, 2013",254.069
"Feb 1, 2013",29.596
"Mar 1, 2013",242.293
"Apr 1, 2013",97.063
"May 1, 2013",2.742
"Jun 1, 2013",4.748
"Jul 1, 2013",0.326
"Aug 1, 2013",0.032
"Sep 1, 2013",0.465
"Oct 1, 2013",69.844
"Nov 1, 2013",162.598
"Dec 1, 2013",380.919
"Jan 1, 2014",43.271
"Feb 1, 2014",160.908
"Mar 1, 2014",179.449
"Apr 1, 2014",84.555
"May 1, 2014",12.569
"Jun 1, 2014",0.119
"Jul 1, 2014",0.34
"Aug 1, 2014",0.137
"Sep 1, 2014",3.811
"Oct 1, 2014",33.452
"Nov 1, 2014",115.97
"Dec 1, 2014",166.928
"Jan 1, 2015",60.939
"Feb 1, 2015",200.606
"Mar 1, 2015",135.99
"Apr 1, 2015",131.818
"May 1, 2015",31.649
"Jun 1, 2015",0.611
"Jul 1, 2015",0.194
"Aug 1, 2015",0.062
"Sep 1, 2015",0.224
"Oct 1, 2015",45.672
"Nov 1, 2015",118.864
"Dec 1, 2015",41.378
"Jan 1, 2016",556.628
"Feb 1, 2016",22.277
"Mar 1, 2016",72.069
"Apr 1, 2016",18.863
"May 1, 2016",0.861
"Jun 1, 2016",3.986
"Jul 1, 2016",0.004
"Aug 1, 2016",0.274
"Sep 1, 2016",33.84
"Oct 1, 2016",61.295
"Nov 1, 2016",142.374
"Dec 1, 2016",119.945
"Jan 1, 2017",142.176
"Feb 1, 2017",273.787
"Mar 1, 2017",120.242
"Apr 1, 2017",53.364
"May 1, 2017",5.497
"Jun 1, 2017",0.161
"Jul 1, 2017",0.153
"Aug 1, 2017",0.002
"Sep 1, 2017",0.191
"Oct 1, 2017",11.988
"Nov 1, 2017",159.686
"Dec 1, 2017",150.158
"Jan 1, 2018",156.743
"Feb 1, 2018",305.376
"Mar 1, 2018",258.852
"Apr 1, 2018",57.67
"May 1, 2018",4.282
"Jun 1, 2018",0.302
"Jul 1, 2018",0
"Aug 1, 2018",4.694
"Sep 1, 2018",2.141
"Oct 1, 2018",77.136
"Nov 1, 2018",125.932
"Dec 1, 2018",197.438
"Jan 1, 2019",70.36
"Feb 1, 2019",169.497
"Mar 1, 2019",188.009
"Apr 1, 2019",76.757
"May 1, 2019",48.774
"Jun 1, 2019",0.243
"Jul 1, 2019",1.302
"Aug 1, 2019",0.154
"Sep 1, 2019",6.157
"Oct 1, 2019",43.464
"Nov 1, 2019",87.555
"Dec 1, 2019",88.741
"Jan 1, 2020",235.579
"Feb 1, 2020",179.127
"Mar 1, 2020",350.471
"Apr 1, 2020",163.594
"May 1, 2020",30.156
"Jun 1, 2020",2.987
"Jul 1, 2020",-0
